PC1,PC2,PC3,PC4,PC1_vis,PC2_vis,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,OCB,CWB
-0.5338239087000131,-0.46819619379622823,0.36777124722922844,-0.6892197284307352,-0.5338239087000131,-0.46819619379622823,3.0833333333333335,3.5833333333333335,3.1666666666666665,2.9166666666666665,4.083333333333333,2.2,1.4
1.7479371187218862,-0.03889213287239838,0.1561851887397999,-0.6260862308244257,1.7479371187218862,-0.03889213287239838,4.166666666666667,4.0,4.416666666666667,2.5833333333333335,4.25,2.8,1.3
1.299375207211804,1.4072685212629403,0.06371696455338975,-2.10767530084041,1.299375207211804,1.4072685212629403,4.75,3.25,3.9166666666666665,2.5,4.833333333333333,2.8,1.8
3.140090710077367,-2.1194426580642354,0.38873772029783904,-1.447484859413205,3.140090710077367,-2.1194426580642354,3.8333333333333335,4.583333333333333,4.916666666666667,1.0,4.833333333333333,1.3,1.0
0.7820458968074918,-0.7443545144133982,0.23819661235289788,1.1570867324911522,0.7820458968074918,-0.7443545144133982,2.5833333333333335,4.416666666666667,4.833333333333333,3.0833333333333335,3.5833333333333335,2.9,1.5
0.7296333480089567,1.6871828937716566,0.42824224542422956,-0.833972822585083,0.7296333480089567,1.6871828937716566,4.25,3.8333333333333335,3.75,3.0833333333333335,4.583333333333333,2.9,2.2
-1.8923385038203895,-2.2826333861371486,-0.9494211284386334,0.7324676127781841,-1.8923385038203895,-2.2826333861371486,2.0833333333333335,3.6666666666666665,3.1666666666666665,3.0833333333333335,2.5,1.7,1.1
1.984525882637605,1.3443444533489382,-0.9752732634895822,-0.17956653194505126,1.984525882637605,1.3443444533489382,4.416666666666667,3.9166666666666665,4.583333333333333,2.0833333333333335,3.9166666666666665,3.5,2.0
-3.042471789324068,0.09688984315150995,0.8620464348627859,-1.083275366088923,-3.042471789324068,0.09688984315150995,1.9166666666666667,2.5,2.25,3.8333333333333335,4.166666666666667,2.5,1.5
1.6901926480591116,-0.4547794049040015,0.47311977800766536,0.3938507499939394,1.6901926480591116,-0.4547794049040015,3.3333333333333335,4.166666666666667,4.583333333333333,2.6666666666666665,4.083333333333333,3.4,1.0
-2.5511242338601217,0.030125044529232068,-0.2756064494715608,2.0253081965210527,-2.5511242338601217,0.030125044529232068,2.1666666666666665,3.5833333333333335,3.0833333333333335,4.75,2.4166666666666665,3.5,1.5
-0.3820444578518385,1.0244180540932197,1.1524341825596398,0.42466577641763315,-0.3820444578518385,1.0244180540932197,3.5833333333333335,4.25,3.1666666666666665,4.083333333333333,4.166666666666667,2.9,1.9
1.4683534655937005,1.5718779366100473,0.2768060757564212,-0.04945615941991848,1.4683534655937005,1.5718779366100473,4.25,4.25,4.416666666666667,3.0833333333333335,4.333333333333333,3.2,2.2
3.4768744523040005,-0.3709144280295421,-0.02616788883001524,0.589650913956665,3.4768744523040005,-0.3709144280295421,3.9166666666666665,4.833333333333333,5.0,1.4166666666666667,4.25,3.4,1.2
